Charge,Date,BIN,Uoc,Isc,Rser,Rsh,FF,EFF,IRev1,IRev2
5345803-S04-156I3-A-L-B-190,20.02.2020-04:35:50,2.10000000e+01,6.39996588e-01,8.86074543e+00,1.95144292e-03,1.82446243e+02,8.01906586e+01,1.85098076e+01,1.62695378e-01,3.17196071e-01
5345803-S04-156I3-A-L-B-190,20.02.2020-04:35:52,2.00000000e+01,6.43150151e-01,8.90537071e+00,2.07931991e-03,2.30943741e+02,8.01749191e+01,1.86910248e+01,1.00697018e-01,1.36912033e-01
5345803-S04-156I3-A-L-B-190,20.02.2020-04:35:54,2.00000000e+01,6.42751396e-01,8.88763428e+00,2.02735653e-03,1.90309677e+02,8.01601028e+01,1.86387882e+01,1.46172971e-01,3.64014506e-01
5345803-S04-156I3-A-L-B-190,20.02.2020-04:35:56,9.00000000e+00,6.43584013e-01,8.94375801e+00,1.87867915e-03,7.03404358e+02,8.02982330e+01,1.88131485e+01,4.59427536e-02,6.13473095e-02
5345803-S04-156I3-A-L-B-190,20.02.2020-04:35:58,2.00000000e+01,6.42247319e-01,8.89437199e+00,1.94408419e-03,2.91658752e+02,8.00720291e+01,1.86178093e+01,1.07132986e-01,1.36393636e-01
5345803-S04-156I3-A-L-B-190,20.02.2020-04:36:00,2.00000000e+01,6.42789543e-01,8.88424778e+00,1.97803625e-03,1.83354431e+02,8.02556763e+01,1.86550083e+01,1.58216044e-01,2.99349934e-01
5345803-S04-156I3-A-L-B-190,20.02.2020-04:36:02,2.00000000e+01,6.43922687e-01,8.88396549e+00,2.11705267e-03,1.67383209e+02,8.01222458e+01,1.86562309e+01,1.70451462e-01,4.98922944e-01
5345803-S04-156I3-A-L-B-190,20.02.2020-04:36:05,1.90000000e+01,6.43897295e-01,8.90839672e+00,2.08875886e-03,1.73145325e+02,8.03273468e+01,1.87546864e+01,1.40709803e-01,3.08852494e-01
5345803-S04-156I3-A-L-B-190,20.02.2020-04:36:27,9.00000000e+00,6.43736780e-01,8.91462803e+00,1.68523437e-03,1.67060425e+02,8.05925293e+01,1.88250675e+01,1.58925265e-01,2.82114148e-01
5345803-S04-156I3-A-L-B-190,20.02.2020-04:37:12,2.00000000e+01,6.44429862e-01,8.86512756e+00,1.85704941e-03,2.24244720e+02,8.02248459e+01,1.86551914e+01,1.14277184e-01,2.58620113e-01
5345803-S04-156I3-A-L-B-190,20.02.2020-04:37:14,2.10000000e+01,6.43020809e-01,8.85067844e+00,1.99351134e-03,1.38149857e+02,8.01529770e+01,1.85674152e+01,1.85411543e-01,2.94956714e-01
5345803-S04-156I3-A-L-B-190,20.02.2020-04:37:16,2.00000000e+01,6.44822717e-01,8.87126255e+00,1.96962385e-03,1.32056213e+02,8.01573105e+01,1.86637592e+01,2.81133115e-01,4.39643264e-01
5345803-S04-156I3-A-L-B-190,20.02.2020-04:37:18,1.00000000e+00,6.40931129e-01,8.84652710e+00,1.94561458e-03,1.48240143e+02,7.99497833e+01,1.84514999e+01,2.64083743e-01,5.95639050e-01
5345803-S04-156I3-A-L-B-190,20.02.2020-04:37:20,2.00000000e+01,6.45390153e-01,8.86421108e+00,1.78776565e-03,1.65247131e+02,8.02329330e+01,1.86829414e+01,1.48822024e-01,2.97285557e-01
5345803-S04-156I3-A-L-B-190,20.02.2020-04:37:23,9.00000000e+00,6.44836783e-01,8.95479965e+00,1.71028660e-03,1.50906601e+02,8.03662109e+01,1.88890171e+01,1.86943933e-01,2.29145736e-01
5345803-S04-156I3-A-L-B-190,20.02.2020-04:37:25,2.00000000e+00,6.37687922e-01,8.85303402e+00,1.83831807e-03,6.26878395e+01,8.00671539e+01,1.83986053e+01,4.13780361e-01,5.95169604e-01
5345803-S04-156I3-A-L-B-190,20.02.2020-04:37:27,2.00000000e+00,6.36142254e-01,8.82329941e+00,2.09018798e-03,7.93166275e+01,7.99288635e+01,1.82607670e+01,3.37384492e-01,5.54605782e-01
5345803-S04-156I3-A-L-B-190,20.02.2020-04:37:29,2.00000000e+01,6.43052459e-01,8.88848114e+00,1.74593844e-03,1.07918930e+02,8.03168945e+01,1.86857719e+01,2.24095717e-01,2.94798076e-01
5345803-S04-156I3-A-L-B-190,20.02.2020-04:34:43,1.40000000e+01,6.42978311e-01,8.89291000e+00,2.28000339e-03,1.19963856e+01,7.94652023e+01,1.84947052e+01,1.99748909e+00,2.35207915e+00
5345803-S04-156I3-A-L-B-190,20.02.2020-04:34:45,2.40000000e+01,6.44978881e-01,8.89105225e+00,2.01915507e-03,1.20059500e+01,7.97342300e+01,1.86111698e+01,2.16071892e+00,2.51037621e+00
5345803-S04-156I3-A-L-B-190,20.02.2020-04:34:47,2.00000000e+01,6.43763721e-01,8.88693333e+00,1.95297808e-03,3.48888458e+02,8.01736145e+01,1.86698189e+01,1.10309742e-01,4.38959390e-01
5345803-S04-156I3-A-L-B-190,20.02.2020-04:34:49,2.00000000e+01,6.42896295e-01,8.88427258e+00,1.94629433e-03,1.51641739e+02,8.01946716e+01,1.86439743e+01,1.82328984e-01,3.18227679e-01
5345803-S04-156I3-A-L-B-190,20.02.2020-04:34:51,9.00000000e+00,6.44666910e-01,8.96076393e+00,1.90098176e-03,1.69103271e+02,8.00369873e+01,1.88192081e+01,1.36927202e-01,1.59282476e-01
5345803-S04-156I3-A-L-B-190,20.02.2020-04:34:53,2.10000000e+01,6.40260458e-01,8.86808681e+00,1.67412206e-03,2.87458588e+02,8.04075012e+01,1.85828953e+01,1.05647050e-01,3.17831248e-01
5345803-S04-156I3-A-L-B-190,20.02.2020-04:34:55,2.00000000e+01,6.43166184e-01,8.90130043e+00,1.67881115e-03,1.82145096e+02,8.00069580e+01,1.86438084e+01,1.23659946e-01,1.53342724e-01
5345803-S04-156I3-A-L-B-190,20.02.2020-04:34:57,2.00000000e+01,6.42053008e-01,8.89548492e+00,1.81114208e-03,1.31568848e+02,8.01344910e+01,1.86290283e+01,1.58684298e-01,2.58260459e-01
5345803-S04-156I3-A-L-B-190,20.02.2020-04:34:59,1.90000000e+01,6.43301010e-01,8.90805817e+00,2.00824882e-03,2.33064392e+02,8.01707764e+01,1.87000828e+01,1.20052852e-01,1.63062930e-01
5345803-S04-156I3-A-L-B-190,20.02.2020-04:35:01,2.00000000e+01,6.42048478e-01,8.89741707e+00,2.05666549e-03,1.64432724e+02,8.00038834e+01,1.86025753e+01,1.98108539e-01,3.01516205e-01
5345803-S04-156I3-A-L-B-190,20.02.2020-04:35:25,1.40000000e+01,6.42219961e-01,8.88958073e+00,2.08257325e-03,1.27996378e+01,7.97633514e+01,1.85352592e+01,1.89304805e+00,2.56092167e+00
5345803-S04-156I3-A-L-B-190,20.02.2020-04:35:27,1.40000000e+01,6.42396986e-01,8.87889290e+00,2.01496272e-03,1.28616743e+01,7.98182831e+01,1.85308323e+01,1.74340761e+00,2.14973688e+00
5345803-S04-156I3-A-L-B-190,20.02.2020-04:35:29,1.40000000e+01,6.41129494e-01,8.85144424e+00,1.87699439e-03,1.18958445e+01,7.97515640e+01,1.84216843e+01,1.82147408e+00,2.08874393e+00
5345803-S04-156I3-A-L-B-190,20.02.2020-04:35:31,1.40000000e+01,6.42544925e-01,8.87572193e+00,1.81535201e-03,1.65902615e+01,7.99236679e+01,1.85529423e+01,1.40948677e+00,1.81421244e+00
5345803-S04-156I3-A-L-B-190,20.02.2020-04:35:33,1.90000000e+01,6.44319654e-01,8.92487812e+00,2.09623971e-03,2.44994354e+02,7.99980698e+01,1.87246361e+01,1.10762440e-01,1.64846018e-01
5345803-S04-156I3-A-L-B-190,20.02.2020-04:35:35,1.90000000e+01,6.44312143e-01,8.92281437e+00,2.03439198e-03,1.32425842e+02,8.01454315e+01,1.87545719e+01,1.92846909e-01,2.60674030e-01
5345803-S04-156I3-A-L-B-190,20.02.2020-04:35:37,2.10000000e+01,6.44141734e-01,8.87514877e+00,1.98032241e-03,3.31112427e+02,7.99123383e+01,1.85952091e+01,7.61209205e-02,1.26521870e-01
5345803-S04-156I3-A-L-B-190,20.02.2020-04:35:39,1.90000000e+01,6.43683851e-01,8.89482498e+00,1.86580315e-03,1.98878738e+02,8.02513275e+01,1.87021885e+01,1.67930841e-01,3.80094618e-01
5345803-S04-156I3-A-L-B-190,20.02.2020-04:35:41,1.90000000e+01,6.44270539e-01,8.92601776e+00,2.06710096e-03,2.83075714e+02,8.00729599e+01,1.87431297e+01,1.25068158e-01,1.81448072e-01
5345803-S04-156I3-A-L-B-190,20.02.2020-04:35:44,1.90000000e+01,6.44401729e-01,8.90942955e+00,1.89697114e-03,4.43430420e+02,8.01987686e+01,1.87415066e+01,7.62665644e-02,1.29729316e-01
5345803-S04-156I3-A-L-B-190,20.02.2020-04:36:07,1.90000000e+01,6.45723403e-01,8.91697025e+00,2.02122144e-03,2.90766510e+02,8.02058563e+01,1.87975006e+01,8.78539532e-02,1.31873190e-01
5345803-S04-156I3-A-L-B-190,20.02.2020-04:36:09,2.00000000e+01,6.43351078e-01,8.89905357e+00,1.92619395e-03,2.56934174e+02,8.01236038e+01,1.86716442e+01,1.12969473e-01,2.04273030e-01
5345803-S04-156I3-A-L-B-190,20.02.2020-04:36:11,2.00000000e+00,6.42246068e-01,8.81527138e+00,2.05257651e-03,3.13142456e+02,7.97861176e+01,1.83863125e+01,1.59378856e-01,5.49788177e-01
5345803-S04-156I3-A-L-B-190,20.02.2020-04:36:13,2.00000000e+01,6.42996669e-01,8.89278316e+00,1.98065233e-03,3.12842712e+02,8.00786057e+01,1.86377354e+01,1.27543017e-01,2.27034792e-01
5345803-S04-156I3-A-L-B-190,20.02.2020-04:36:15,2.00000000e+01,6.44041836e-01,8.88101768e+00,1.90880720e-03,2.17367752e+02,8.01200714e+01,1.86529846e+01,1.28699303e-01,4.95627433e-01
5345803-S04-156I3-A-L-B-190,20.02.2020-04:36:17,1.90000000e+01,6.43921018e-01,8.90331554e+00,2.00022478e-03,2.57343506e+02,8.03337326e+01,1.87461700e+01,1.29057124e-01,3.75732988e-01
5345803-S04-156I3-A-L-B-190,20.02.2020-04:36:19,1.00000000e+00,6.39552355e-01,8.85122967e+00,1.79390097e-03,1.70373917e+02,7.99436722e+01,1.84201851e+01,2.56438792e-01,1.02422643e+00
5345803-S04-156I3-A-L-B-190,20.02.2020-04:36:21,1.90000000e+01,6.42917275e-01,8.91608906e+00,1.59993267e-03,2.25697037e+02,8.04960785e+01,1.87816792e+01,1.16214052e-01,2.29732022e-01
5345803-S04-156I3-A-L-B-190,20.02.2020-04:36:23,1.90000000e+01,6.43359542e-01,8.92261696e+00,1.94773090e-03,4.72822632e+02,8.02621841e+01,1.87537098e+01,8.18914548e-02,1.18815958e-01
5345803-S04-156I3-A-L-B-190,20.02.2020-04:36:25,2.00000000e+01,6.41757190e-01,8.89077377e+00,1.67463452e-03,1.31090408e+02,8.03823547e+01,1.86681461e+01,2.05558181e-01,2.59148329e-01
5345803-S04-156I3-A-L-B-190,20.02.2020-04:37:31,2.00000000e+00,6.37630463e-01,8.83473778e+00,2.10352987e-03,7.79500732e+01,7.98897095e+01,1.83182411e+01,2.62738138e-01,4.10089523e-01
5345803-S04-156I3-A-L-B-190,20.02.2020-04:37:33,2.10000000e+01,6.40794873e-01,8.87771797e+00,1.85980380e-03,6.66779022e+01,8.01192856e+01,1.85518665e+01,2.81717479e-01,3.35095972e-01
5345803-S04-156I3-A-L-B-190,20.02.2020-04:37:35,2.10000000e+01,6.41713679e-01,8.88106441e+00,2.12768978e-03,3.48039581e+02,7.99001312e+01,1.85346336e+01,7.06153437e-02,1.17215037e-01
5345803-S04-156I3-A-L-B-190,20.02.2020-04:37:37,2.00000000e+00,6.37060165e-01,8.78861427e+00,1.77352910e-03,3.55361176e+02,8.00547638e+01,1.82439213e+01,1.58824801e-01,6.38864517e-01
5345803-S04-156I3-A-L-B-190,20.02.2020-04:37:39,1.00000000e+00,6.39507473e-01,8.85383987e+00,1.97592797e-03,2.34904205e+02,7.99723740e+01,1.84309387e+01,1.88284189e-01,6.21949971e-01
5345803-S04-156I3-A-L-B-190,20.02.2020-04:37:41,2.10000000e+01,6.42512619e-01,8.86768055e+00,2.19396455e-03,1.23270142e+02,8.00145416e+01,1.85562763e+01,2.41602987e-01,5.77228487e-01
5345803-S04-156I3-A-L-B-190,20.02.2020-04:37:44,2.00000000e+01,6.42690003e-01,8.88188362e+00,1.64414931e-03,3.83181458e+02,8.02330933e+01,1.86419067e+01,9.11719501e-02,3.30183059e-01
5345803-S04-156I3-A-L-B-190,20.02.2020-04:37:46,2.00000000e+00,6.37200415e-01,8.81506634e+00,1.95436319e-03,2.52032578e+02,8.00184708e+01,1.82945652e+01,1.80015668e-01,6.18358672e-01
5345803-S04-156I3-A-L-B-190,20.02.2020-04:37:48,2.10000000e+01,6.42098665e-01,8.86821938e+00,1.80484157e-03,1.48016510e+02,8.01743088e+01,1.85824776e+01,1.97711036e-01,5.47976792e-01
5345803-S04-156I3-A-L-B-190,20.02.2020-04:37:50,2.00000000e+00,6.37169242e-01,8.80107689e+00,1.68572715e-03,1.83325775e+02,8.00739365e+01,1.82772961e+01,2.34315440e-01,8.99808884e-01
5345803-S04-156I3-A-L-B-190,20.02.2020-04:38:13,2.00000000e+00,6.36273921e-01,8.82841492e+00,1.94270024e-03,9.63972168e+01,8.00211029e+01,1.82962303e+01,2.10361719e-01,3.63404661e-01
5345803-S04-156I3-A-L-B-190,20.02.2020-04:38:15,1.40000000e+01,6.27738714e-01,8.46880054e+00,1.21165591e-03,1.24938858e+02,7.86951828e+01,1.70286083e+01,1.97840542e-01,2.45238930e-01
5345803-S04-156I3-A-L-B-190,20.02.2020-04:38:17,1.90000000e+01,6.43094301e-01,8.91302872e+00,2.12168973e-03,1.79046371e+02,8.01932449e+01,1.87097492e+01,1.48109511e-01,2.20316023e-01
5345803-S04-156I3-A-L-B-190,20.02.2020-04:38:19,2.00000000e+00,6.37835085e-01,8.84162426e+00,1.90116838e-03,1.34498032e+02,7.97949600e+01,1.83166542e+01,2.34234408e-01,3.94623458e-01
5345803-S04-156I3-A-L-B-190,20.02.2020-04:38:21,2.10000000e+01,6.41566753e-01,8.88173294e+00,1.95049541e-03,1.54612183e+02,8.01319351e+01,1.85855484e+01,1.31403938e-01,2.52279520e-01
5345803-S04-156I3-A-L-B-190,20.02.2020-04:38:24,2.00000000e+01,6.44745767e-01,8.89803028e+00,1.83920434e-03,2.16242462e+02,8.00461426e+01,1.86918774e+01,1.03790641e-01,1.95598498e-01
5345803-S04-156I3-A-L-B-190,20.02.2020-04:38:26,2.10000000e+01,6.39454365e-01,8.89126682e+00,1.77318999e-03,1.87684738e+02,8.00811462e+01,1.85324860e+01,1.62578523e-01,4.42617595e-01
5345803-S04-156I3-A-L-B-190,20.02.2020-04:38:28,1.90000000e+01,6.42712891e-01,8.92143154e+00,1.53120491e-03,5.38443359e+02,8.03717880e+01,1.87579498e+01,8.96496624e-02,2.70302206e-01
5345803-S04-156I3-A-L-B-190,20.02.2020-04:38:30,2.10000000e+01,6.39495611e-01,8.88803387e+00,1.77336496e-03,2.64221283e+02,7.99967575e+01,1.85074196e+01,1.65699884e-01,5.74988008e-01
5345803-S04-156I3-A-L-B-190,20.02.2020-04:38:32,2.40000000e+01,6.41626656e-01,8.82501221e+00,1.52271241e-03,2.64215374e+01,7.97959900e+01,1.83911533e+01,2.71949410e+00,3.58451819e+00
5345803-S04-156I3-A-L-B-190,20.02.2020-04:39:43,9.00000000e+00,6.44549072e-01,8.93892574e+00,1.95063616e-03,1.52593597e+02,8.04343262e+01,1.88630943e+01,1.75043285e-01,3.95671397e-01
5345803-S04-156I3-A-L-B-190,20.02.2020-04:39:45,2.00000000e+01,6.41286612e-01,8.92482376e+00,1.92156516e-03,1.23755814e+02,8.02047195e+01,1.86845188e+01,2.12683916e-01,4.55927461e-01
5345803-S04-156I3-A-L-B-190,20.02.2020-04:39:48,8.00000000e+00,6.46660507e-01,8.97855282e+00,1.93280552e-03,1.65455750e+02,8.04430771e+01,1.90108509e+01,1.32923156e-01,1.97921500e-01
5345803-S04-156I3-A-L-B-190,20.02.2020-04:39:50,9.00000000e+00,6.45025373e-01,8.96654987e+00,1.79954292e-03,3.57033295e+02,8.03188400e+01,1.89081821e+01,6.79852068e-02,1.03759706e-01
5345803-S04-156I3-A-L-B-190,20.02.2020-04:39:52,1.90000000e+01,6.42490327e-01,8.93612480e+00,1.70153647e-03,2.45101364e+02,8.01440048e+01,1.87291069e+01,1.67658880e-01,6.62473321e-01
5345803-S04-156I3-A-L-B-190,20.02.2020-04:39:54,7.00000000e+00,6.47163570e-01,8.97632122e+00,1.61900022e-03,2.45240997e+02,8.05214005e+01,1.90394306e+01,9.35489833e-02,1.58104807e-01
5345803-S04-156I3-A-L-B-190,20.02.2020-04:39:56,7.00000000e+00,6.46402717e-01,8.98205376e+00,1.80352840e-03,1.02397415e+02,8.05186462e+01,1.90285416e+01,1.81141123e-01,4.03172016e-01
5345803-S04-156I3-A-L-B-190,20.02.2020-04:39:58,7.00000000e+00,6.46979213e-01,8.99475479e+00,1.85405312e-03,2.94361908e+02,8.05461273e+01,1.90789528e+01,9.91457030e-02,2.42033139e-01
5345803-S04-156I3-A-L-B-190,20.02.2020-04:40:00,1.00000000e+00,6.36481106e-01,8.85579872e+00,1.66430010e-03,2.28423172e+02,8.02390366e+01,1.84089565e+01,1.61239490e-01,5.30552447e-01
5345803-S04-156I3-A-L-B-190,20.02.2020-04:40:02,7.00000000e+00,6.47169888e-01,8.98940182e+00,2.10421486e-03,2.40114365e+02,8.03413239e+01,1.90247211e+01,1.04030386e-01,2.43299454e-01
5345803-S04-156I3-A-L-B-190,20.02.2020-04:40:25,2.00000000e+00,6.36360645e-01,8.81026077e+00,1.64796948e-03,1.11295189e+02,8.02306442e+01,1.83089142e+01,4.47361588e-01,1.89933240e+00
5345803-S04-156I3-A-L-B-190,20.02.2020-04:40:27,2.00000000e+01,6.41427457e-01,8.91597176e+00,1.88961066e-03,4.65843933e+02,8.01926804e+01,1.86672840e+01,1.02649249e-01,2.54008979e-01
5345803-S04-156I3-A-L-B-190,20.02.2020-04:40:29,8.00000000e+00,6.43561602e-01,8.98328781e+00,1.81085803e-03,1.80894135e+02,8.05227585e+01,1.89484749e+01,8.96025673e-02,1.37017950e-01
5345803-S04-156I3-A-L-B-190,20.02.2020-04:40:31,8.00000000e+00,6.44554853e-01,8.96956730e+00,1.72713445e-03,1.12166687e+02,8.03766708e+01,1.89143581e+01,1.98973492e-01,2.95818448e-01
5345803-S04-156I3-A-L-B-190,20.02.2020-04:40:34,8.00000000e+00,6.44123495e-01,8.98600960e+00,2.01331894e-03,9.95774002e+01,8.02947922e+01,1.89170589e+01,2.06835672e-01,2.67480284e-01
5345803-S04-156I3-A-L-B-190,20.02.2020-04:40:36,8.00000000e+00,6.44261003e-01,8.98899364e+00,1.88100385e-03,1.52910538e+02,8.02261429e+01,1.89111977e+01,1.93302378e-01,2.51456678e-01
5345803-S04-156I3-A-L-B-190,20.02.2020-04:40:38,8.00000000e+00,6.44921005e-01,9.00434208e+00,2.03109835e-03,2.00066895e+02,8.02105560e+01,1.89592094e+01,1.38528705e-01,1.81313425e-01
5345803-S04-156I3-A-L-B-190,20.02.2020-04:40:40,8.00000000e+00,6.44996047e-01,8.97863197e+00,1.93212123e-03,2.47934280e+02,8.02492142e+01,1.89163876e+01,1.30515918e-01,2.22368464e-01
5345803-S04-156I3-A-L-B-190,20.02.2020-04:40:42,9.00000000e+00,6.44692063e-01,8.96072578e+00,1.76527898e-03,1.36458115e+02,8.03055191e+01,1.88830032e+01,1.49760380e-01,2.36406475e-01
5345803-S04-156I3-A-L-B-190,20.02.2020-04:40:44,8.00000000e+00,6.44223750e-01,8.98983860e+00,1.79287756e-03,5.05333862e+01,8.02298813e+01,1.89127617e+01,2.87031233e-01,3.57070535e-01
5345803-S04-156I3-A-L-B-190,20.02.2020-04:41:28,2.00000000e+01,6.39883041e-01,8.92144775e+00,1.74570060e-03,1.13330032e+02,8.03281555e+01,1.86652546e+01,2.11984888e-01,4.55354989e-01
5345803-S04-156I3-A-L-B-190,20.02.2020-04:41:30,2.00000000e+01,6.40664935e-01,8.94545078e+00,1.96233345e-03,1.49243805e+02,8.01361237e+01,1.86935463e+01,1.95642263e-01,3.54051977e-01
5345803-S04-156I3-A-L-B-190,20.02.2020-04:41:32,1.90000000e+01,6.41232073e-01,8.92972088e+00,1.83776987e-03,1.68127304e+02,8.02951431e+01,1.87142582e+01,1.32097349e-01,3.23394984e-01
5345803-S04-156I3-A-L-B-190,20.02.2020-04:41:34,2.00000000e+01,6.40682757e-01,8.92387199e+00,1.72762759e-03,1.25340744e+02,8.03282089e+01,1.86936722e+01,1.64416179e-01,3.91691774e-01
5345803-S04-156I3-A-L-B-190,20.02.2020-04:41:36,9.00000000e+00,6.42299771e-01,8.95770836e+00,1.97095308e-03,1.19502068e+02,8.03499069e+01,1.88169956e+01,1.70755610e-01,2.52431124e-01
5345803-S04-156I3-A-L-B-190,20.02.2020-04:41:38,3.00000000e+00,6.35317087e-01,8.80111885e+00,1.76922453e-03,1.36851761e+02,7.97374039e+01,1.81476631e+01,1.97961703e-01,4.62505162e-01
5345803-S04-156I3-A-L-B-190,20.02.2020-04:41:41,3.00000000e+00,6.35011137e-01,8.81083775e+00,1.59677083e-03,1.14237785e+02,7.97990265e+01,1.81729889e+01,2.17324704e-01,5.33520877e-01
5345803-S04-156I3-A-L-B-190,20.02.2020-04:41:43,3.00000000e+00,6.33676767e-01,8.77667522e+00,1.70873757e-03,8.32080841e+01,7.96998749e+01,1.80420418e+01,4.25109386e-01,7.75553405e-01
5345803-S04-156I3-A-L-B-190,20.02.2020-04:41:45,9.00000000e+00,6.45620346e-01,8.94221210e+00,1.66651118e-03,5.63006592e+02,8.02787933e+01,1.88648434e+01,6.81750849e-02,9.00770575e-02
5345803-S04-156I3-A-L-B-190,20.02.2020-04:41:47,1.90000000e+01,6.41867936e-01,8.97799969e+00,1.72828534e-03,1.85289062e+02,7.97939301e+01,1.87165318e+01,1.07567541e-01,1.26930222e-01
5345803-S04-156I3-A-L-B-190,20.02.2020-04:37:52,9.00000000e+00,6.44815505e-01,8.91648674e+00,1.95758487e-03,6.73528076e+02,8.03596039e+01,1.88060360e+01,6.04617894e-02,1.01989344e-01
5345803-S04-156I3-A-L-B-190,20.02.2020-04:37:54,2.00000000e+00,6.37125134e-01,8.80744934e+00,1.60992274e-03,1.72214584e+02,8.01196365e+01,1.82997036e+01,2.23598555e-01,9.17829454e-01
5345803-S04-156I3-A-L-B-190,20.02.2020-04:37:56,2.00000000e+00,6.36425614e-01,8.79650402e+00,2.08971952e-03,2.22013702e+02,7.99649200e+01,1.82216396e+01,1.30039349e-01,6.08608305e-01
5345803-S04-156I3-A-L-B-190,20.02.2020-04:37:58,2.10000000e+01,6.41502857e-01,8.84943008e+00,1.95143640e-03,2.00826569e+02,8.01646576e+01,1.85236702e+01,1.74041599e-01,5.46843827e-01
5345803-S04-156I3-A-L-B-190,20.02.2020-04:38:00,2.00000000e+01,6.43368006e-01,8.89117622e+00,1.87054707e-03,1.37336060e+02,8.00542984e+01,1.86394672e+01,1.62921950e-01,2.35726371e-01
5345803-S04-156I3-A-L-B-190,20.02.2020-04:38:03,2.00000000e+00,6.39574587e-01,8.84145260e+00,1.87843083e-03,1.21801041e+02,7.98868866e+01,1.83874073e+01,2.22257793e-01,5.87451637e-01
5345803-S04-156I3-A-L-B-190,20.02.2020-04:38:05,2.00000000e+01,6.43233299e-01,8.88055229e+00,1.86161220e-03,2.43476593e+02,8.01027679e+01,1.86245689e+01,1.04444623e-01,1.75093696e-01
5345803-S04-156I3-A-L-B-190,20.02.2020-04:38:07,1.00000000e+00,6.42210245e-01,8.83443165e+00,1.73457176e-03,9.05319443e+01,7.99239807e+01,1.84570866e+01,1.98433265e-01,5.80194473e-01
5345803-S04-156I3-A-L-B-190,20.02.2020-04:38:09,2.00000000e+01,6.42447412e-01,8.87957096e+00,1.87143218e-03,2.38236465e+02,8.01654968e+01,1.86143227e+01,1.33661583e-01,4.24470454e-01
5345803-S04-156I3-A-L-B-190,20.02.2020-04:38:11,2.00000000e+00,6.38468564e-01,8.84148979e+00,1.79666583e-03,1.64889603e+02,7.99750595e+01,1.83759480e+01,1.58185348e-01,3.14503133e-01
5345803-S04-156I3-A-L-B-190,20.02.2020-04:38:34,2.10000000e+01,6.37585580e-01,8.97440624e+00,1.71979808e-03,2.23122833e+02,7.96209717e+01,1.85439320e+01,1.09386280e-01,1.80916071e-01
5345803-S04-156I3-A-L-B-190,20.02.2020-04:38:36,1.90000000e+01,6.43612623e-01,8.88394547e+00,1.71207217e-03,1.28390198e+03,8.03618546e+01,1.87029724e+01,7.62528852e-02,1.14731622e+00
5345803-S04-156I3-A-L-B-190,20.02.2020-04:38:38,2.00000000e+00,6.35761499e-01,8.84702682e+00,1.90000318e-03,2.58388519e+02,8.01129837e+01,1.83410702e+01,1.25467345e-01,4.62431610e-01
5345803-S04-156I3-A-L-B-190,20.02.2020-04:38:40,7.00000000e+00,6.46749139e-01,8.99637794e+00,1.91808329e-03,4.07088806e+02,8.04467316e+01,1.90520706e+01,7.59482607e-02,1.87011853e-01
5345803-S04-156I3-A-L-B-190,20.02.2020-04:38:42,1.90000000e+01,6.42622769e-01,8.95322227e+00,2.03671493e-03,1.27792892e+02,8.00261917e+01,1.87412186e+01,2.00674370e-01,6.16256177e-01
5345803-S04-156I3-A-L-B-190,20.02.2020-04:38:44,2.10000000e+01,6.39530301e-01,8.89367676e+00,1.94689305e-03,3.94859711e+02,8.00874176e+01,1.85411625e+01,1.03562392e-01,4.29742783e-01
5345803-S04-156I3-A-L-B-190,20.02.2020-04:39:35,9.00000000e+00,6.43035412e-01,8.95769882e+00,1.73327059e-03,2.60989594e+02,8.02410660e+01,1.88130074e+01,1.53106824e-01,4.50567156e-01
5345803-S04-156I3-A-L-B-190,20.02.2020-04:39:37,9.00000000e+00,6.44609928e-01,8.93591881e+00,1.85739133e-03,3.36157043e+02,8.03819504e+01,1.88462486e+01,5.99551648e-02,1.64467156e-01
5345803-S04-156I3-A-L-B-190,20.02.2020-04:39:39,7.00000000e+00,6.47072315e-01,8.97992706e+00,1.63462199e-03,1.58918533e+02,8.05672073e+01,1.90552273e+01,1.27915278e-01,2.56012112e-01
5345803-S04-156I3-A-L-B-190,20.02.2020-04:39:41,9.00000000e+00,6.44430399e-01,8.93934155e+00,1.68334669e-03,3.97863190e+02,8.03301086e+01,1.88360615e+01,8.13133046e-02,1.96575180e-01
5345803-S04-156I3-A-L-B-190,20.02.2020-04:40:46,8.00000000e+00,6.44953728e-01,8.97877026e+00,1.88182550e-03,1.35701050e+02,8.03255157e+01,1.89334240e+01,1.72165871e-01,2.59777486e-01
5345803-S04-156I3-A-L-B-190,20.02.2020-04:40:48,9.00000000e+00,6.43626988e-01,8.96056843e+00,1.87912409e-03,2.01083862e+02,8.02613144e+01,1.88411007e+01,1.15543611e-01,2.22392648e-01
5345803-S04-156I3-A-L-B-190,20.02.2020-04:40:51,8.00000000e+00,6.44920886e-01,8.97331524e+00,1.77134527e-03,7.75745468e+01,8.03271103e+01,1.89213314e+01,2.80105799e-01,3.81029487e-01
5345803-S04-156I3-A-L-B-190,20.02.2020-04:40:53,2.10000000e+01,6.40072882e-01,8.90375519e+00,1.64667168e-03,1.58013351e+02,8.01774521e+01,1.85988083e+01,2.10417464e-01,5.62729180e-01
5345803-S04-156I3-A-L-B-190,20.02.2020-04:40:55,2.00000000e+01,6.40385509e-01,8.91367817e+00,1.66050310e-03,1.39206345e+02,8.01898956e+01,1.86315193e+01,1.69275612e-01,4.12674963e-01
